loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,pub_rec
35000.0, 60 months,17.86,D,< 1 year,RENT,160000.0,Charged Off,credit_card,12.56,0.0,680.0,684.0,1.0,0.0
8000.0, 36 months,11.48,B,1 year,RENT,50000.0,Fully Paid,credit_card,12.67,0.0,680.0,684.0,1.0,0.0
11950.0, 36 months,9.76,B,< 1 year,RENT,31500.0,Fully Paid,credit_card,20.27,0.0,710.0,714.0,0.0,0.0
12000.0, 60 months,13.67,C,6 years,RENT,40500.0,Charged Off,debt_consolidation,33.22,0.0,685.0,689.0,2.0,0.0
19575.0, 60 months,16.55,D,4 years,MORTGAGE,65000.0,Charged Off,debt_consolidation,23.5,5.0,675.0,679.0,1.0,0.0
25200.0, 60 months,10.64,B,10+ years,MORTGAGE,90000.0,Fully Paid,home_improvement,22.63,1.0,705.0,709.0,0.0,0.0
10000.0, 60 months,11.22,B,,RENT,29500.0,Charged Off,credit_card,24.56,0.0,665.0,669.0,0.0,0.0
12800.0, 36 months,18.49,E,< 1 year,RENT,32000.0,Fully Paid,debt_consolidation,23.93,0.0,690.0,694.0,0.0,0.0
5000.0, 36 months,7.89,A,2 years,OWN,32000.0,Charged Off,debt_consolidation,27.64,0.0,700.0,704.0,0.0,0.0
21600.0, 60 months,13.67,C,10+ years,RENT,56655.0,Fully Paid,debt_consolidation,24.85,0.0,675.0,679.0,0.0,0.0
4000.0, 36 months,7.26,A,3 years,RENT,25000.0,Fully Paid,credit_card,6.96,0.0,690.0,694.0,1.0,0.0
15000.0, 36 months,7.89,A,8 years,RENT,45000.0,Fully Paid,credit_card,9.67,0.0,700.0,704.0,0.0,0.0
25000.0, 60 months,6.0,C,1 year,MORTGAGE,125000.0,Fully Paid,debt_consolidation,12.59,2.0,660.0,664.0,2.0,0.0
10000.0, 36 months,10.99,B,2 years,RENT,36000.0,Fully Paid,credit_card,14.97,0.0,680.0,684.0,0.0,0.0
12000.0, 36 months,9.17,B,6 years,RENT,46000.0,Fully Paid,debt_consolidation,15.11,1.0,670.0,674.0,0.0,0.0
35000.0, 36 months,9.76,B,< 1 year,MORTGAGE,525000.0,Fully Paid,debt_consolidation,6.35,0.0,720.0,724.0,1.0,0.0
17675.0, 36 months,18.2,E,1 year,MORTGAGE,52000.0,Fully Paid,debt_consolidation,19.92,0.0,665.0,669.0,0.0,1.0
21000.0, 36 months,13.18,C,< 1 year,MORTGAGE,73000.0,Charged Off,credit_card,20.66,0.0,660.0,664.0,2.0,1.0
6000.0, 36 months,11.22,B,1 year,MORTGAGE,50000.0,Fully Paid,home_improvement,25.88,1.0,715.0,719.0,1.0,0.0
34000.0, 36 months,8.38,B,10+ years,MORTGAGE,92000.0,Fully Paid,debt_consolidation,19.21,0.0,745.0,749.0,0.0,0.0
5000.0, 36 months,11.99,C,4 years,RENT,34000.0,Charged Off,credit_card,11.4,0.0,665.0,669.0,0.0,0.0
10000.0, 36 months,11.99,C,4 years,MORTGAGE,40000.0,Fully Paid,other,13.59,1.0,685.0,689.0,1.0,0.0
5000.0, 36 months,8.18,B,< 1 year,RENT,38000.0,Fully Paid,debt_consolidation,14.47,0.0,675.0,679.0,0.0,0.0
24150.0, 60 months,18.49,E,2 years,MORTGAGE,73000.0,Fully Paid,debt_consolidation,8.35,0.0,660.0,664.0,0.0,0.0
30000.0, 60 months,13.18,C,2 years,MORTGAGE,170000.0,Fully Paid,major_purchase,16.03,0.0,725.0,729.0,0.0,0.0
23050.0, 60 months,23.99,F,3 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,14.55,0.0,665.0,669.0,0.0,1.0
1600.0, 36 months,15.41,D,10+ years,RENT,44000.0,Charged Off,debt_consolidation,13.26,1.0,660.0,664.0,2.0,2.0
27300.0, 60 months,18.49,E,6 years,RENT,65000.0,Charged Off,debt_consolidation,30.95,1.0,695.0,699.0,0.0,0.0
12000.0, 60 months,28.49,G,2 years,MORTGAGE,78000.0,Fully Paid,debt_consolidation,9.22,0.0,670.0,674.0,1.0,0.0
24000.0, 36 months,9.17,B,10+ years,RENT,62000.0,Fully Paid,debt_consolidation,11.63,3.0,670.0,674.0,1.0,0.0
12000.0, 36 months,10.64,B,9 years,RENT,55000.0,Fully Paid,debt_consolidation,33.73,0.0,665.0,669.0,0.0,0.0
4200.0, 36 months,10.99,B,10+ years,MORTGAGE,25000.0,Fully Paid,medical,27.36,0.0,675.0,679.0,0.0,1.0
8000.0, 36 months,10.64,B,5 years,MORTGAGE,43500.0,Fully Paid,major_purchase,35.59,0.0,715.0,719.0,0.0,0.0
29800.0, 36 months,13.44,C,10+ years,RENT,99000.0,Fully Paid,debt_consolidation,23.28,0.0,710.0,714.0,0.0,0.0
3000.0, 36 months,11.48,B,5 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,15.73,0.0,765.0,769.0,0.0,0.0
12000.0, 60 months,21.99,F,10+ years,RENT,45000.0,Charged Off,debt_consolidation,21.41,0.0,665.0,669.0,0.0,0.0
19900.0, 60 months,18.99,E,8 years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,14.22,1.0,670.0,674.0,0.0,1.0
18700.0, 36 months,16.99,D,1 year,MORTGAGE,55000.0,Charged Off,debt_consolidation,38.64,1.0,670.0,674.0,1.0,0.0
4000.0, 36 months,10.64,B,2 years,MORTGAGE,20460.0,Fully Paid,debt_consolidation,30.55,0.0,715.0,719.0,0.0,0.0
2300.0, 36 months,11.99,C,2 years,RENT,25000.0,Fully Paid,debt_consolidation,23.38,0.0,665.0,669.0,0.0,0.0
9000.0, 36 months,8.38,B,2 years,RENT,40000.0,Fully Paid,credit_card,27.45,0.0,675.0,679.0,0.0,0.0
5000.0, 36 months,14.85,C,10+ years,OWN,116000.0,Charged Off,debt_consolidation,18.46,1.0,700.0,704.0,0.0,0.0
10000.0, 36 months,9.17,B,4 years,RENT,50000.0,Fully Paid,debt_consolidation,30.71,0.0,725.0,729.0,3.0,0.0
9000.0, 36 months,9.8,B,10+ years,MORTGAGE,74000.0,Fully Paid,credit_card,6.91,0.0,675.0,679.0,1.0,0.0
4550.0, 36 months,18.49,E,< 1 year,RENT,25000.0,Fully Paid,debt_consolidation,19.59,0.0,660.0,664.0,1.0,0.0
30000.0, 60 months,13.67,C,5 years,OWN,169000.0,Fully Paid,debt_consolidation,18.82,0.0,660.0,664.0,0.0,1.0
1400.0, 36 months,13.18,C,,MORTGAGE,57000.0,Charged Off,other,36.19,3.0,675.0,679.0,0.0,0.0
15000.0, 36 months,10.64,B,1 year,RENT,56000.0,Fully Paid,credit_card,13.49,0.0,660.0,664.0,0.0,0.0
10000.0, 36 months,9.17,B,1 year,RENT,38000.0,Fully Paid,debt_consolidation,6.63,1.0,660.0,664.0,0.0,0.0
4000.0, 36 months,11.99,C,7 years,RENT,30000.0,Fully Paid,debt_consolidation,31.28,0.0,665.0,669.0,0.0,0.0
11400.0, 36 months,14.48,C,< 1 year,RENT,75000.0,Fully Paid,debt_consolidation,28.04,0.0,695.0,699.0,1.0,0.0
10000.0, 36 months,10.64,B,10+ years,RENT,32000.0,Charged Off,debt_consolidation,28.32,0.0,695.0,699.0,0.0,0.0
24000.0, 60 months,12.59,C,10+ years,MORTGAGE,90000.0,Fully Paid,other,11.24,0.0,765.0,769.0,0.0,0.0
19700.0, 60 months,18.49,E,10+ years,MORTGAGE,99500.0,Charged Off,small_business,30.77,6.0,690.0,694.0,0.0,0.0
9600.0, 36 months,12.59,C,,MORTGAGE,39000.0,Charged Off,debt_consolidation,33.45,0.0,670.0,674.0,2.0,1.0
10000.0, 60 months,18.2,E,10+ years,MORTGAGE,70000.0,Charged Off,debt_consolidation,37.29,0.0,670.0,674.0,1.0,1.0
35000.0, 60 months,13.67,C,7 years,MORTGAGE,98000.0,Fully Paid,credit_card,21.12,0.0,670.0,674.0,0.0,0.0
3675.0, 36 months,14.48,C,8 years,MORTGAGE,35000.0,Fully Paid,home_improvement,8.74,2.0,690.0,694.0,1.0,0.0
3000.0, 36 months,9.17,B,8 years,RENT,61000.0,Fully Paid,debt_consolidation,13.9,0.0,690.0,694.0,1.0,0.0
30000.0, 36 months,13.99,C,1 year,MORTGAGE,80000.0,Fully Paid,credit_card,35.25,2.0,695.0,699.0,2.0,0.0
5475.0, 36 months,14.48,C,8 years,MORTGAGE,27000.0,Charged Off,debt_consolidation,25.75,0.0,690.0,694.0,0.0,0.0
16000.0, 36 months,6.24,A,10+ years,MORTGAGE,160000.0,Fully Paid,credit_card,8.36,1.0,705.0,709.0,0.0,0.0
15000.0, 60 months,18.2,E,10+ years,MORTGAGE,72000.0,Charged Off,debt_consolidation,34.75,0.0,675.0,679.0,0.0,0.0
12000.0, 60 months,16.59,D,10+ years,MORTGAGE,101000.0,Fully Paid,debt_consolidation,22.96,0.0,685.0,689.0,3.0,0.0
9000.0, 36 months,11.22,B,8 years,MORTGAGE,32000.0,Fully Paid,debt_consolidation,26.22,0.0,670.0,674.0,1.0,0.0
11200.0, 36 months,6.24,A,10+ years,MORTGAGE,180000.0,Fully Paid,debt_consolidation,31.17,0.0,685.0,689.0,1.0,1.0
18000.0, 36 months,6.24,A,10+ years,RENT,65000.0,Fully Paid,credit_card,10.07,0.0,700.0,704.0,0.0,1.0
6000.0, 36 months,5.32,A,10+ years,RENT,69000.0,Fully Paid,debt_consolidation,13.35,0.0,695.0,699.0,0.0,0.0
8000.0, 36 months,6.89,A,10+ years,MORTGAGE,130000.0,Fully Paid,other,13.79,0.0,700.0,704.0,0.0,0.0
10000.0, 36 months,8.38,B,10+ years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,13.44,0.0,660.0,664.0,0.0,0.0
5000.0, 36 months,9.17,B,8 years,MORTGAGE,31200.0,Fully Paid,debt_consolidation,12.85,0.0,750.0,754.0,1.0,0.0
10000.0, 36 months,5.32,A,10+ years,RENT,90000.0,Fully Paid,major_purchase,0.8,0.0,805.0,809.0,0.0,0.0
8200.0, 36 months,20.99,E,10+ years,MORTGAGE,27348.0,Charged Off,debt_consolidation,30.14,0.0,675.0,679.0,1.0,0.0
10000.0, 36 months,8.38,B,10+ years,MORTGAGE,75000.0,Fully Paid,credit_card,5.84,0.0,675.0,679.0,0.0,0.0
16000.0, 60 months,9.17,B,10+ years,RENT,80050.0,Charged Off,debt_consolidation,16.28,0.0,690.0,694.0,0.0,0.0
14400.0, 36 months,11.99,C,2 years,RENT,40000.0,Fully Paid,debt_consolidation,30.51,0.0,670.0,674.0,1.0,0.0
5600.0, 36 months,11.22,B,10+ years,RENT,83000.0,Fully Paid,car,12.29,0.0,675.0,679.0,0.0,0.0
9000.0, 36 months,6.24,A,10+ years,RENT,61900.0,Fully Paid,debt_consolidation,20.01,0.0,735.0,739.0,0.0,0.0
2000.0, 36 months,11.22,B,,RENT,21840.0,Fully Paid,other,23.35,0.0,675.0,679.0,2.0,1.0
1000.0, 36 months,13.99,C,9 years,OWN,120000.0,Fully Paid,other,20.84,1.0,690.0,694.0,2.0,0.0
8500.0, 36 months,5.32,A,10+ years,MORTGAGE,75000.0,Charged Off,debt_consolidation,29.17,0.0,705.0,709.0,1.0,0.0
7125.0, 36 months,16.99,D,,RENT,16968.0,Fully Paid,credit_card,36.71,0.0,660.0,664.0,0.0,0.0
12000.0, 60 months,18.49,E,7 years,OWN,37560.0,Fully Paid,debt_consolidation,18.72,0.0,670.0,674.0,1.0,0.0
30000.0, 36 months,6.89,A,2 years,OWN,75000.0,Fully Paid,credit_card,28.56,0.0,700.0,704.0,0.0,0.0
5000.0, 36 months,9.76,B,< 1 year,RENT,30000.0,Fully Paid,debt_consolidation,11.32,0.0,685.0,689.0,0.0,0.0
8000.0, 36 months,10.64,B,,RENT,21480.0,Fully Paid,credit_card,24.64,0.0,705.0,709.0,1.0,0.0
35000.0, 60 months,22.99,F,4 years,MORTGAGE,135000.0,Charged Off,debt_consolidation,17.9,0.0,660.0,664.0,0.0,0.0
32000.0, 36 months,12.05,C,10+ years,MORTGAGE,129592.0,Fully Paid,credit_card,6.42,0.0,660.0,664.0,0.0,0.0
18175.0, 36 months,9.8,B,,OWN,38000.0,Fully Paid,credit_card,15.6,0.0,685.0,689.0,3.0,0.0
20000.0, 36 months,12.88,C,4 years,RENT,65000.0,Fully Paid,debt_consolidation,21.14,0.0,690.0,694.0,0.0,0.0
15000.0, 36 months,5.32,A,8 years,OWN,51000.0,Fully Paid,debt_consolidation,19.56,0.0,845.0,850.0,0.0,0.0
25000.0, 36 months,9.8,B,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,15.2,0.0,770.0,774.0,0.0,0.0
30000.0, 36 months,7.49,A,6 years,OWN,130000.0,Fully Paid,debt_consolidation,9.73,0.0,750.0,754.0,0.0,0.0
5000.0, 36 months,11.49,B,7 years,MORTGAGE,35000.0,Fully Paid,debt_consolidation,2.61,1.0,680.0,684.0,3.0,0.0
25000.0, 36 months,5.32,A,2 years,MORTGAGE,98000.0,Fully Paid,debt_consolidation,9.16,0.0,790.0,794.0,0.0,0.0
24000.0, 36 months,12.59,C,8 years,MORTGAGE,84000.0,Fully Paid,debt_consolidation,30.23,0.0,685.0,689.0,1.0,0.0
10000.0, 60 months,18.49,D,2 years,RENT,55000.0,Charged Off,debt_consolidation,30.29,0.0,690.0,694.0,2.0,0.0
12000.0, 60 months,16.55,D,2 years,MORTGAGE,55000.0,Charged Off,debt_consolidation,24.02,0.0,660.0,664.0,3.0,1.0
20000.0, 36 months,9.17,B,3 years,MORTGAGE,70000.0,Fully Paid,credit_card,14.9,0.0,660.0,664.0,1.0,1.0
19200.0, 60 months,19.99,E,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,27.85,0.0,680.0,684.0,0.0,0.0
25000.0, 60 months,14.48,C,9 years,MORTGAGE,80000.0,Fully Paid,credit_card,4.88,1.0,660.0,664.0,0.0,0.0
10000.0, 36 months,11.99,C,< 1 year,RENT,35000.0,Fully Paid,credit_card,13.99,0.0,665.0,669.0,0.0,0.0
15750.0, 36 months,18.2,E,< 1 year,OWN,47000.0,Fully Paid,debt_consolidation,17.31,0.0,660.0,664.0,1.0,2.0
14000.0, 36 months,11.22,B,2 years,RENT,48000.0,Fully Paid,credit_card,33.61,1.0,680.0,684.0,1.0,0.0
8950.0, 36 months,15.41,D,2 years,MORTGAGE,50000.0,Charged Off,debt_consolidation,23.93,0.0,680.0,684.0,2.0,0.0
12000.0, 36 months,12.59,C,< 1 year,RENT,200000.0,Fully Paid,other,15.11,0.0,670.0,674.0,0.0,0.0
14000.0, 60 months,14.33,C,5 years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,28.68,0.0,680.0,684.0,2.0,0.0
28000.0, 60 months,13.18,C,10+ years,MORTGAGE,280000.0,Fully Paid,small_business,7.13,1.0,675.0,679.0,0.0,0.0
17000.0, 36 months,11.22,B,10+ years,RENT,54000.0,Charged Off,debt_consolidation,14.98,0.0,665.0,669.0,0.0,0.0
15000.0, 36 months,15.41,D,3 years,RENT,78000.0,Fully Paid,house,26.09,0.0,660.0,664.0,3.0,1.0
20000.0, 36 months,9.76,B,3 years,RENT,60000.0,Fully Paid,debt_consolidation,11.26,0.0,720.0,724.0,0.0,0.0
28000.0, 36 months,5.32,A,2 years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,15.45,0.0,735.0,739.0,0.0,0.0
18500.0, 60 months,9.99,B,2 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,14.37,0.0,710.0,714.0,1.0,0.0
6000.0, 36 months,9.17,B,2 years,RENT,51000.0,Fully Paid,debt_consolidation,21.93,0.0,665.0,669.0,0.0,1.0
14400.0, 36 months,13.67,C,10+ years,OWN,60000.0,Fully Paid,debt_consolidation,12.86,0.0,660.0,664.0,0.0,0.0
8000.0, 36 months,9.17,B,7 years,MORTGAGE,60000.0,Fully Paid,credit_card,15.78,0.0,710.0,714.0,0.0,1.0
35000.0, 36 months,13.18,C,10+ years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,12.02,1.0,685.0,689.0,0.0,0.0
9000.0, 36 months,11.99,C,7 years,RENT,30000.0,Fully Paid,debt_consolidation,30.6,0.0,670.0,674.0,0.0,0.0
10000.0, 36 months,9.76,B,3 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,3.28,0.0,725.0,729.0,0.0,0.0
24725.0, 60 months,13.67,C,10+ years,MORTGAGE,78000.0,Charged Off,debt_consolidation,25.45,0.0,685.0,689.0,1.0,0.0
12000.0, 36 months,5.32,A,8 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,9.1,0.0,790.0,794.0,0.0,0.0
10000.0, 36 months,6.24,A,9 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,13.35,0.0,795.0,799.0,0.0,0.0
9500.0, 36 months,18.49,E,,RENT,26400.0,Fully Paid,other,20.45,0.0,700.0,704.0,1.0,0.0
15000.0, 36 months,9.17,B,10+ years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,17.64,0.0,700.0,704.0,0.0,0.0
23000.0, 36 months,15.41,D,4 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,29.69,0.0,715.0,719.0,0.0,0.0
18000.0, 60 months,18.99,E,8 years,MORTGAGE,57100.0,Fully Paid,debt_consolidation,5.63,0.0,670.0,674.0,1.0,0.0
35000.0, 36 months,16.59,D,2 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,17.39,1.0,685.0,689.0,2.0,0.0
3000.0, 36 months,14.48,C,,RENT,20436.0,Fully Paid,medical,10.69,0.0,665.0,669.0,0.0,0.0
10000.0, 36 months,7.49,A,10+ years,MORTGAGE,70200.0,Fully Paid,debt_consolidation,15.16,0.0,725.0,729.0,0.0,0.0
4800.0, 36 months,7.89,A,10+ years,MORTGAGE,34000.0,Fully Paid,debt_consolidation,22.87,0.0,785.0,789.0,0.0,0.0
23275.0, 36 months,16.99,D,10+ years,OWN,75000.0,Fully Paid,debt_consolidation,18.98,0.0,675.0,679.0,1.0,0.0
9500.0, 36 months,13.18,C,6 years,RENT,60000.0,Fully Paid,debt_consolidation,24.1,0.0,720.0,724.0,0.0,0.0
12000.0, 36 months,10.64,B,10+ years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,14.32,0.0,675.0,679.0,0.0,1.0
5000.0, 36 months,6.89,A,9 years,MORTGAGE,29000.0,Fully Paid,credit_card,17.72,0.0,680.0,684.0,0.0,0.0
3600.0, 36 months,13.67,C,2 years,RENT,75400.0,Charged Off,debt_consolidation,10.89,0.0,665.0,669.0,1.0,1.0
15000.0, 36 months,7.89,A,10+ years,MORTGAGE,150000.0,Fully Paid,small_business,34.14,0.0,710.0,714.0,2.0,0.0
24825.0, 60 months,18.49,E,,OWN,54000.0,Charged Off,credit_card,37.47,0.0,725.0,729.0,0.0,0.0
5000.0, 36 months,12.05,C,5 years,RENT,25000.0,Fully Paid,other,8.02,0.0,710.0,714.0,0.0,0.0
5000.0, 36 months,7.26,A,2 years,MORTGAGE,70000.0,Fully Paid,other,16.57,0.0,720.0,724.0,0.0,0.0
18000.0, 36 months,11.99,C,10+ years,MORTGAGE,74000.0,Fully Paid,debt_consolidation,22.94,0.0,690.0,694.0,0.0,0.0
10000.0, 36 months,9.17,B,,OWN,107000.0,Fully Paid,debt_consolidation,6.05,0.0,695.0,699.0,1.0,0.0
15000.0, 36 months,9.76,B,5 years,MORTGAGE,67000.0,Fully Paid,debt_consolidation,7.99,0.0,675.0,679.0,0.0,0.0
12000.0, 36 months,9.8,B,< 1 year,MORTGAGE,57000.0,Fully Paid,debt_consolidation,15.73,0.0,705.0,709.0,1.0,0.0
17500.0, 60 months,12.59,C,9 years,RENT,43845.0,Charged Off,debt_consolidation,34.46,0.0,680.0,684.0,0.0,1.0
7500.0, 36 months,9.76,B,9 years,RENT,48000.0,Fully Paid,debt_consolidation,18.43,1.0,660.0,664.0,3.0,1.0
10000.0, 36 months,11.22,B,1 year,MORTGAGE,108000.0,Charged Off,debt_consolidation,38.37,0.0,695.0,699.0,0.0,0.0
16200.0, 60 months,15.41,D,3 years,RENT,65000.0,Fully Paid,debt_consolidation,12.15,0.0,700.0,704.0,0.0,1.0
10775.0, 60 months,20.99,E,9 years,MORTGAGE,45000.0,Charged Off,debt_consolidation,26.39,0.0,725.0,729.0,3.0,1.0
24000.0, 36 months,11.22,B,2 years,RENT,75000.0,Fully Paid,credit_card,15.5,0.0,665.0,669.0,0.0,0.0
32000.0, 36 months,8.38,B,< 1 year,MORTGAGE,75000.0,Fully Paid,debt_consolidation,19.18,0.0,740.0,744.0,0.0,0.0
16800.0, 36 months,12.05,C,10+ years,MORTGAGE,42000.0,Fully Paid,debt_consolidation,25.34,0.0,675.0,679.0,0.0,0.0
6675.0, 36 months,16.55,D,10+ years,MORTGAGE,48000.0,Fully Paid,home_improvement,35.7,0.0,685.0,689.0,1.0,0.0
5425.0, 36 months,22.99,F,6 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,37.95,1.0,690.0,694.0,2.0,0.0
6600.0, 36 months,11.99,C,2 years,OWN,45000.0,Fully Paid,other,33.63,0.0,725.0,729.0,0.0,0.0
11500.0, 36 months,10.64,B,2 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,11.85,0.0,685.0,689.0,0.0,0.0
15000.0, 36 months,8.38,B,6 years,OWN,51000.0,Fully Paid,debt_consolidation,8.24,0.0,675.0,679.0,0.0,0.0
9850.0, 36 months,16.55,D,,OWN,23500.0,Fully Paid,debt_consolidation,36.26,1.0,665.0,669.0,1.0,1.0
5375.0, 36 months,10.64,B,3 years,RENT,27000.0,Fully Paid,debt_consolidation,29.02,1.0,700.0,704.0,0.0,0.0
2425.0, 36 months,13.67,C,10+ years,OWN,52000.0,Fully Paid,credit_card,12.28,2.0,690.0,694.0,1.0,5.0
20000.0, 36 months,11.99,C,,OWN,72000.0,Fully Paid,credit_card,17.33,0.0,740.0,744.0,0.0,0.0
10000.0, 36 months,11.99,C,6 years,RENT,42000.0,Fully Paid,debt_consolidation,30.77,0.0,670.0,674.0,0.0,1.0
12000.0, 36 months,9.17,B,1 year,RENT,70000.0,Fully Paid,credit_card,20.14,1.0,695.0,699.0,3.0,0.0
12000.0, 36 months,9.76,B,2 years,RENT,70000.0,Fully Paid,debt_consolidation,25.08,0.0,695.0,699.0,0.0,0.0
20000.0, 36 months,9.17,B,7 years,MORTGAGE,260000.0,Fully Paid,medical,22.79,0.0,700.0,704.0,3.0,0.0
10000.0, 36 months,7.26,A,10+ years,OWN,48000.0,Fully Paid,debt_consolidation,27.66,0.0,740.0,744.0,1.0,0.0
10000.0, 36 months,7.89,A,9 years,MORTGAGE,109000.0,Fully Paid,credit_card,13.57,0.0,750.0,754.0,1.0,0.0
15000.0, 36 months,10.64,B,10+ years,MORTGAGE,80000.0,Charged Off,credit_card,36.81,0.0,665.0,669.0,1.0,1.0
26000.0, 60 months,9.17,B,2 years,MORTGAGE,76500.0,Fully Paid,credit_card,17.68,0.0,705.0,709.0,0.0,0.0
7500.0, 36 months,10.64,B,5 years,OWN,35000.0,Fully Paid,moving,25.93,0.0,725.0,729.0,0.0,0.0
24000.0, 36 months,8.38,B,8 years,RENT,79000.0,Fully Paid,credit_card,25.71,0.0,665.0,669.0,0.0,0.0
14425.0, 60 months,23.99,F,6 years,MORTGAGE,40124.0,Charged Off,debt_consolidation,36.0,0.0,660.0,664.0,1.0,0.0
25000.0, 36 months,5.32,A,,MORTGAGE,75000.0,Fully Paid,other,23.14,0.0,830.0,834.0,0.0,0.0
14700.0, 60 months,17.57,D,2 years,RENT,35000.0,Charged Off,debt_consolidation,19.72,0.0,735.0,739.0,0.0,0.0
30000.0, 60 months,13.18,C,10+ years,MORTGAGE,87000.0,Charged Off,credit_card,20.04,2.0,710.0,714.0,0.0,0.0
21000.0, 36 months,9.76,B,5 years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,18.58,0.0,670.0,674.0,0.0,2.0
15000.0, 60 months,15.77,D,3 years,MORTGAGE,65500.0,Fully Paid,credit_card,20.58,1.0,665.0,669.0,2.0,0.0
23100.0, 60 months,17.97,D,10+ years,OWN,55000.0,Fully Paid,debt_consolidation,7.72,0.0,660.0,664.0,0.0,0.0
20000.0, 36 months,7.89,A,10+ years,MORTGAGE,115000.0,Fully Paid,credit_card,19.36,0.0,715.0,719.0,0.0,0.0
10300.0, 60 months,13.67,C,,RENT,26760.0,Charged Off,debt_consolidation,36.37,0.0,750.0,754.0,2.0,0.0
21000.0, 36 months,11.99,C,10+ years,RENT,84220.0,Fully Paid,debt_consolidation,32.96,0.0,720.0,724.0,3.0,0.0
11200.0, 36 months,5.32,A,2 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,18.84,0.0,745.0,749.0,1.0,0.0
21000.0, 60 months,13.18,C,10+ years,MORTGAGE,183000.0,Fully Paid,credit_card,28.3,0.0,690.0,694.0,0.0,0.0
22400.0, 60 months,17.97,D,2 years,RENT,70000.0,Charged Off,debt_consolidation,39.04,1.0,670.0,674.0,0.0,0.0
4825.0, 36 months,15.41,D,,MORTGAGE,19289.0,Fully Paid,debt_consolidation,24.48,0.0,665.0,669.0,0.0,2.0
11000.0, 36 months,7.26,A,8 years,MORTGAGE,50000.0,Charged Off,debt_consolidation,28.52,1.0,720.0,724.0,2.0,0.0
6000.0, 36 months,11.22,B,10+ years,MORTGAGE,105000.0,Fully Paid,debt_consolidation,17.85,0.0,705.0,709.0,0.0,1.0
2000.0, 36 months,9.17,B,9 years,RENT,52000.0,Fully Paid,debt_consolidation,9.23,0.0,675.0,679.0,1.0,1.0
35000.0, 60 months,11.22,B,8 years,MORTGAGE,263000.0,Fully Paid,credit_card,12.3,0.0,680.0,684.0,1.0,0.0
3600.0, 36 months,16.99,D,10+ years,RENT,73000.0,Fully Paid,other,24.99,1.0,665.0,669.0,2.0,0.0
10325.0, 36 months,22.45,F,10+ years,MORTGAGE,90000.0,Charged Off,debt_consolidation,31.85,1.0,670.0,674.0,3.0,1.0
14325.0, 36 months,10.64,B,,MORTGAGE,50000.0,Fully Paid,credit_card,32.29,0.0,695.0,699.0,0.0,0.0
10000.0, 36 months,9.17,B,10+ years,MORTGAGE,85000.0,Fully Paid,credit_card,23.66,0.0,710.0,714.0,2.0,1.0
15000.0, 36 months,12.05,C,10+ years,OWN,58000.0,Charged Off,credit_card,32.24,0.0,685.0,689.0,1.0,0.0
18225.0, 36 months,13.18,C,5 years,RENT,41421.0,Fully Paid,credit_card,10.72,0.0,665.0,669.0,0.0,0.0
28000.0, 60 months,9.76,B,< 1 year,MORTGAGE,112500.0,Fully Paid,debt_consolidation,22.06,0.0,690.0,694.0,2.0,0.0
2625.0, 36 months,15.41,D,2 years,MORTGAGE,52000.0,Charged Off,other,25.55,1.0,660.0,664.0,0.0,0.0
10000.0, 36 months,9.17,B,10+ years,MORTGAGE,91800.0,Charged Off,credit_card,29.74,0.0,685.0,689.0,1.0,1.0
5500.0, 36 months,17.57,D,1 year,RENT,93600.0,Fully Paid,medical,12.78,0.0,665.0,669.0,1.0,2.0
6000.0, 36 months,9.99,B,6 years,MORTGAGE,47000.0,Fully Paid,credit_card,17.62,0.0,665.0,669.0,2.0,0.0
24000.0, 60 months,13.67,C,10+ years,MORTGAGE,130000.0,Fully Paid,home_improvement,19.75,0.0,730.0,734.0,1.0,0.0
10000.0, 36 months,12.59,C,< 1 year,MORTGAGE,80000.0,Fully Paid,debt_consolidation,30.74,0.0,690.0,694.0,1.0,0.0
20000.0, 36 months,5.32,A,10+ years,MORTGAGE,105000.0,Fully Paid,debt_consolidation,7.91,0.0,720.0,724.0,0.0,0.0
